company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Aero Pulse,Bio/Health,Seed,EU,Visionary,0.656,0.452,0.772,0.487,0.415,40,0,19,1,34,12,1,25489731.0,11037.9,0.087,181154.57,70590.01,6.108,0.219,4,0.54,0.025,0.342,1,0.23,12.345,7,0,0,1,0,11764.18
Quantum Cloud,DevTools,Seed,EU,Visionary,0.619,0.534,0.664,0.467,0.584,39,0,6,1,25,11,1,9336786.28,20395.73,0.525,772959.04,122007.04,0.95,0.171,6,0.467,0.08,0.488,3,0.387,11.763,23,1,0,1,0,86145.72
Urban Pulse,Climate,Seed,UK,Operator,0.449,0.788,0.576,0.574,0.401,37,0,21,1,23,6,2,4946926.73,0.0,0.123,453480.24,34933.9,20.0,0.14,4,0.626,0.178,0.525,1,0.852,22.071,14,0,0,1,0,0.0
Vertex Stack,DevTools,Pre-Seed,US,Visionary,0.752,0.431,0.576,0.377,0.498,28,0,9,0,13,4,1,14387432.05,13245.38,-0.158,175244.38,22368.45,20.0,0.263,1,0.286,0.129,0.395,2,0.5,6.155,6,0,0,1,0,14166.47
Terra Forge,Hardware,Seed,US,Operator,0.581,0.826,0.512,0.523,0.405,38,0,17,0,38,9,1,6646409.32,4018.14,-0.02,219064.47,35903.58,20.0,0.221,5,0.504,0.113,0.841,4,0.471,9.075,18,0,0,1,0,4477.33
Flow Pulse,DevTools,Seed,US,Visionary,0.699,0.67,0.576,0.344,0.253,34,0,1,1,32,7,3,3127455.23,38284.92,0.204,557944.09,17807.4,0.19,0.208,4,0.401,0.117,0.792,3,0.671,8.916,22,1,0,0,1,1990683.37
Zen Analytics,Hardware,Pre-Seed,EU,Visionary,0.894,0.46,0.66,0.607,0.584,44,0,8,1,25,7,0,26861945.22,0.0,0.093,71600.88,17755.2,20.0,0.191,2,0.534,0.441,0.371,1,0.305,5.812,2,0,0,1,0,0.0
Spark Systems,DevTools,Pre-Seed,US,Operator,0.528,0.799,0.603,0.566,0.492,23,0,12,1,15,2,0,19306069.76,0.0,0.267,243932.2,88541.18,20.0,0.117,3,0.43,0.112,0.875,1,0.136,16.86,2,1,0,1,0,0.0
Quantum Cloud,DevTools,Seed,EU,Visionary,0.87,0.548,0.574,0.57,0.526,36,1,7,0,21,16,1,9949298.7,12752.03,0.171,383467.69,103530.94,3.949,0.044,4,0.708,0.123,0.369,1,0.238,12.439,19,0,0,1,0,16118.3
Zen Analytics,DevTools,Seed,US,Visionary,0.678,0.356,0.701,0.543,0.554,43,0,9,1,9,8,2,11050951.32,31219.65,0.283,213483.9,91276.71,0.861,0.266,2,0.674,0.15,0.749,1,0.14,12.03,23,1,1,0,1,2741724.42
Nova Stack,Hardware,Pre-Seed,UK,Visionary,0.94,0.403,0.708,0.573,0.584,28,0,12,0,14,4,0,4110827.44,4001.84,0.15,729880.47,68566.73,9.495,0.148,2,0.47,0.23,0.867,1,0.296,54.339,8,1,0,1,0,27939.53
Spark AI,Climate,Seed,LatAm,Operator,0.465,0.745,0.532,0.424,0.422,37,1,3,1,26,15,1,25559060.44,12451.44,0.376,144938.61,42605.39,0.759,0.179,3,0.61,0.418,0.325,1,0.431,9.805,18,0,0,1,0,18389.86
Quantum Bio,Fintech,Pre-Seed,US,Salesperson,0.712,0.644,0.81,0.564,0.418,25,0,9,0,16,8,0,15631842.03,595.06,0.025,321737.06,56021.02,20.0,0.19,4,0.537,0.202,0.588,2,0.437,5.606,20,1,1,0,1,3736.08
Urban Systems,Hardware,Pre-Seed,UK,Salesperson,0.596,0.483,0.821,0.536,0.443,34,0,5,0,21,2,0,37217868.63,8455.73,0.241,188449.93,94640.64,3.876,0.231,3,0.297,0.368,0.5,2,0.659,15.559,14,1,1,0,1,124453.86
Flow OS,Bio/Health,Pre-Seed,US,Operator,0.656,0.632,0.494,0.604,0.534,32,0,3,1,35,13,0,3215842.75,23088.42,0.032,236152.52,19036.39,2.165,0.169,9,0.363,0.115,0.108,1,0.356,10.313,24,1,0,1,0,26292.62
Nova Stack,Fintech,Pre-Seed,India,Visionary,0.869,0.542,0.709,0.449,0.366,24,0,10,0,29,3,1,2361463.12,4905.58,0.011,119026.23,82652.94,20.0,0.148,7,0.268,0.245,0.27,1,0.544,12.077,6,0,0,1,0,4905.58
Eco Dynamics,Hardware,Pre-Seed,UK,Visionary,0.786,0.492,0.679,0.455,0.394,44,0,3,0,9,9,1,20384423.99,0.0,0.092,191781.63,68787.91,20.0,0.074,2,0.387,0.5,0.236,1,0.313,3.923,8,0,0,1,0,0.0
Vertex AI,DevTools,Pre-Seed,EU,Operator,0.574,0.794,0.659,0.58,0.4,41,0,11,1,32,8,0,4121128.37,11331.57,0.264,167993.45,48754.01,1.358,0.077,4,0.608,0.231,0.342,1,0.269,3.433,15,1,0,1,0,124917.78
Spark Stack,Bio/Health,Seed,LatAm,Visionary,0.63,0.423,0.549,0.536,0.314,36,0,10,1,6,14,2,10940582.74,8076.51,0.069,444166.75,72043.63,10.748,0.132,5,0.452,0.017,0.935,2,0.41,4.203,17,0,0,1,0,9159.75
Polar Logic,Hardware,Seed,US,Engineer,0.499,0.613,0.505,0.521,0.392,43,0,7,0,25,14,1,6360851.97,16979.93,0.043,150356.34,34413.2,3.967,0.142,4,0.536,0.345,0.288,4,0.684,7.392,12,0,0,1,0,40647.0
Nimbus Labs,SaaS,Seed,US,Visionary,0.729,0.599,0.766,0.515,0.411,31,0,7,1,44,12,2,4362455.14,6017.83,-0.08,189026.56,57420.11,20.0,0.303,3,0.618,0.249,0.347,3,0.458,10.223,22,0,0,1,0,7395.9
Terra Forge,Fintech,Pre-Seed,US,Salesperson,0.612,0.43,0.77,0.498,0.611,42,0,5,0,8,7,0,17307043.98,10636.62,0.143,154380.87,58347.14,3.203,0.158,4,0.109,0.791,0.699,1,0.392,5.616,5,1,0,1,0,54695.82
Nimbus Works,SaaS,Seed,LatAm,Visionary,0.7,0.562,0.612,0.284,0.383,38,0,10,0,18,12,1,7553446.34,4784.38,0.33,556500.41,73305.47,3.87,0.217,3,0.515,0.049,0.429,3,0.485,42.417,33,1,0,0,1,127702.76
Vertex Systems,Climate,Pre-Seed,EU,Visionary,0.806,0.49,0.603,0.521,0.489,35,0,12,0,21,9,0,4255294.19,8660.0,0.524,63573.95,41019.45,0.753,0.27,4,0.359,0.179,0.37,2,0.395,11.445,8,0,0,1,0,12525.06
Quantum Labs,Hardware,Seed,India,Salesperson,0.51,0.478,0.707,0.562,0.405,31,0,24,0,23,16,2,41248018.6,18611.15,0.061,383995.9,94390.76,6.977,0.077,2,0.64,0.158,0.37,4,0.468,5.883,17,0,0,1,0,39862.36
Hyper Dynamics,SaaS,Pre-Seed,EU,Salesperson,0.556,0.602,0.645,0.626,0.45,35,0,6,0,12,2,2,4431185.23,5881.0,0.073,69162.72,22899.4,4.448,0.028,5,0.491,0.327,0.614,1,0.347,13.639,8,0,0,1,0,7030.9
Zen Pulse,Bio/Health,Seed,US,Visionary,0.804,0.423,0.581,0.513,0.672,30,0,14,1,17,8,2,7840522.58,5035.69,0.064,984392.9,92004.82,20.0,0.079,2,0.556,0.113,0.427,4,0.409,6.027,10,1,0,1,0,12164.38
Aero Pulse,AI/ML,Pre-Seed,US,Engineer,0.59,0.779,0.33,0.392,0.399,39,0,1,1,10,2,0,12604771.78,17595.21,0.298,131669.19,10018.7,0.159,0.245,3,0.329,0.054,0.272,1,0.181,17.193,4,1,0,0,1,601600.52
Spark Logic,DevTools,Pre-Seed,US,Visionary,0.855,0.482,0.688,0.378,0.595,38,1,4,1,12,6,0,6772179.34,15184.3,0.135,92734.74,7971.46,0.323,0.168,4,0.637,0.403,0.421,2,0.251,9.301,3,0,0,1,0,15714.98
Hyper Drive,Bio/Health,Pre-Seed,LatAm,Operator,0.494,0.829,0.643,0.543,0.37,28,0,6,1,24,2,0,4540078.6,0.0,0.173,276169.01,35623.62,20.0,0.076,3,0.67,0.231,0.195,4,0.264,22.506,1,0,0,1,0,0.0
Hyper Analytics,SaaS,Pre-Seed,US,Engineer,0.6,0.648,0.389,0.517,0.593,31,0,9,1,15,6,0,4487689.4,0.0,-0.312,183183.62,38038.86,20.0,0.231,8,0.462,0.1,0.492,1,0.504,8.766,15,0,0,1,0,0.0
Atlas Forge,Hardware,Pre-Seed,India,Operator,0.436,0.863,0.556,0.479,0.484,42,0,10,0,25,6,1,2939902.37,0.0,0.348,189110.11,5308.76,20.0,0.012,4,0.311,0.201,0.62,1,0.446,4.865,2,0,0,1,0,0.0
Vertex Stack,Climate,Pre-Seed,UK,Visionary,0.82,0.665,0.493,0.342,0.609,33,0,10,1,11,9,0,11223148.53,0.0,0.197,92195.79,46521.93,20.0,0.086,6,0.663,0.382,0.837,1,0.049,11.266,16,1,0,1,0,0.0
Zen Logic,Fintech,Seed,EU,Visionary,0.75,0.512,0.87,0.455,0.483,29,0,5,1,37,23,3,20454709.88,30621.28,0.085,489109.88,57025.76,1.835,0.132,3,0.439,0.233,0.272,2,0.602,10.94,23,1,0,1,0,48662.33
Atlas Dynamics,SaaS,Pre-Seed,EU,Engineer,0.47,0.684,0.355,0.443,0.383,36,0,10,1,14,2,1,12080403.31,18863.56,-0.138,239013.19,27358.8,20.0,0.174,7,0.651,0.444,0.553,2,0.398,7.725,6,0,0,1,0,25688.52
Sigma Works,Fintech,Seed,US,Operator,0.477,0.733,0.575,0.633,0.388,38,0,10,0,21,17,2,3210842.86,15987.56,0.287,158881.56,29813.65,0.542,0.132,5,0.538,0.078,0.347,2,0.491,9.316,22,0,0,1,0,19947.55
Atlas Pulse,AI/ML,Seed,US,Operator,0.659,0.824,0.703,0.398,0.381,43,0,13,0,41,10,3,9240997.34,11471.61,0.151,417682.26,55080.63,2.653,0.046,2,0.683,0.203,0.208,4,0.222,9.763,17,1,0,1,0,39224.65
Urban Bio,AI/ML,Pre-Seed,EU,Engineer,0.625,0.637,0.418,0.438,0.335,26,0,14,1,21,5,1,10944803.91,1085.21,0.159,67913.22,104796.76,20.0,0.259,2,0.267,0.008,0.506,1,0.162,17.299,7,1,0,1,0,2527.8
Polar Labs,DevTools,Seed,UK,Visionary,0.894,0.435,0.669,0.588,0.51,27,0,15,0,22,2,2,2020621.83,22738.34,0.232,1281138.02,74764.98,1.179,0.341,0,0.445,0.115,0.561,2,0.107,26.334,25,1,0,0,1,1541096.45
Urban Pulse,AI/ML,Pre-Seed,UK,Visionary,0.674,0.448,0.639,0.577,0.497,33,0,13,1,7,3,1,24367860.65,9458.97,0.103,172154.63,38642.71,3.321,0.028,1,0.647,0.052,0.377,2,0.574,14.205,5,1,0,1,0,17015.08
Zen Works,Fintech,Seed,SEA,Operator,0.735,0.817,0.545,0.56,0.488,20,0,13,1,32,17,1,56449336.13,24729.53,-0.087,300791.3,82846.97,20.0,0.185,1,0.393,0.191,0.21,3,0.416,6.945,21,0,0,1,0,31165.06
Spark Stack,DevTools,Pre-Seed,EU,Salesperson,0.618,0.402,0.95,0.505,0.394,30,0,16,1,1,9,1,24188689.66,12090.7,-0.226,58723.87,64816.91,20.0,0.071,5,0.317,0.074,0.473,2,0.284,8.423,15,0,0,1,0,12090.7
Quantum Cloud,Hardware,Seed,US,Operator,0.467,0.757,0.634,0.487,0.281,36,0,14,0,42,7,1,6207634.48,24707.71,0.026,713037.16,63705.59,8.36,0.173,7,0.62,0.005,0.296,4,0.492,10.619,12,1,0,1,0,55433.12
Sigma Cloud,DevTools,Pre-Seed,US,Engineer,0.684,0.605,0.292,0.514,0.348,35,0,13,1,10,8,0,20809982.44,3189.54,0.154,130598.55,79820.44,13.566,0.095,0,0.368,0.212,0.518,4,0.379,6.218,20,0,0,1,0,3748.48
Nimbus Stack,SaaS,Seed,Africa,Visionary,0.739,0.495,0.7,0.478,0.407,28,0,9,1,21,20,2,3863450.98,38448.12,0.193,285024.0,161861.34,1.821,0.183,3,0.508,0.056,0.382,2,0.328,10.625,20,1,0,1,0,161812.07
Aero Works,Bio/Health,Seed,EU,Operator,0.602,0.726,0.428,0.471,0.43,39,0,10,1,31,5,2,11279011.73,4601.47,0.43,390561.09,101922.54,4.294,0.168,5,0.42,0.148,0.455,4,0.511,9.206,20,1,1,0,1,251937.54
Zen Analytics,Bio/Health,Seed,India,Visionary,0.746,0.501,0.644,0.494,0.53,27,0,13,0,17,13,2,70951350.82,23497.38,0.229,52991.56,130569.25,2.023,0.065,2,0.47,0.204,0.763,2,0.259,7.346,28,1,0,0,1,696907.77
Sigma Analytics,Hardware,Pre-Seed,India,Operator,0.487,0.826,0.444,0.596,0.374,33,0,7,1,12,2,1,44424409.8,1355.6,0.339,65051.55,17801.56,3.231,0.117,4,0.735,0.056,0.417,1,0.374,7.514,3,1,1,1,0,2981.47
Vertex Analytics,AI/ML,Seed,EU,Operator,0.539,0.673,0.46,0.519,0.421,26,0,16,1,23,17,2,66285322.94,22566.03,0.138,52626.94,123265.95,3.295,0.08,2,0.613,0.07,0.515,2,0.438,7.558,30,1,1,1,0,690589.87
Polar Analytics,SaaS,Pre-Seed,US,Operator,0.532,0.76,0.499,0.622,0.498,27,0,7,0,16,9,2,19779092.78,15145.67,0.246,358794.86,45486.45,1.019,0.373,6,0.451,0.116,0.329,2,0.283,6.469,17,0,0,1,0,41747.56
Polar Pulse,Bio/Health,Pre-Seed,US,Engineer,0.6,0.719,0.484,0.44,0.403,34,0,9,1,33,10,0,18483030.07,5902.76,0.118,166750.46,35435.42,4.224,0.138,6,0.605,0.163,0.766,1,0.419,9.725,15,1,0,1,0,12729.13
Zen Logic,Hardware,Seed,SEA,Engineer,0.519,0.723,0.261,0.363,0.365,26,0,14,1,34,15,1,12031768.19,6222.55,0.001,588068.76,77665.06,20.0,0.133,4,0.574,0.14,0.8,3,0.569,39.347,16,0,0,1,0,6568.37
Urban OS,Climate,Seed,EU,Engineer,0.602,0.652,0.389,0.438,0.527,33,0,8,0,8,15,1,12794043.84,3862.64,0.335,892893.08,75768.74,4.884,0.151,7,0.685,0.307,0.718,3,0.427,12.297,16,1,0,1,0,4871.7
Vertex Logic,Bio/Health,Pre-Seed,UK,Visionary,0.821,0.559,0.755,0.488,0.539,34,0,7,0,30,2,0,8225699.33,1313.71,-0.025,126411.72,33614.67,20.0,0.183,3,0.273,0.028,0.804,1,0.344,7.237,11,0,0,1,0,1406.07
Terra Logic,Climate,Seed,US,Visionary,0.794,0.47,0.641,0.469,0.495,43,0,14,0,36,8,1,20816222.11,22858.7,0.212,416310.22,120126.07,2.068,0.09,1,0.617,0.634,0.261,3,0.286,11.274,6,0,0,1,0,28525.67
Nova Analytics,Fintech,Pre-Seed,US,Salesperson,0.492,0.453,0.798,0.628,0.437,31,0,7,0,13,5,1,20363905.32,9810.27,0.203,34091.68,74349.76,3.117,0.309,10,0.42,0.625,0.358,2,0.27,9.772,8,0,0,1,0,11444.05
Nimbus Cloud,AI/ML,Pre-Seed,US,Visionary,0.696,0.486,0.61,0.604,0.404,25,0,9,1,21,3,0,22086425.03,10315.01,0.08,250032.74,33219.89,3.361,0.01,4,0.718,0.414,0.295,1,0.359,2.499,4,0,0,1,0,13145.54
Atlas Works,DevTools,Seed,EU,Operator,0.541,0.645,0.537,0.635,0.448,29,0,10,1,48,5,0,23649179.52,11567.91,0.044,812710.03,101741.85,16.842,0.141,4,0.544,0.194,0.319,2,0.555,7.755,8,0,0,1,0,15847.01
Flow Drive,AI/ML,Seed,US,Visionary,0.825,0.638,0.602,0.525,0.436,29,0,12,0,33,6,0,9135517.48,18296.34,0.366,566672.26,128973.18,1.607,0.117,3,0.412,0.163,0.326,2,0.343,10.86,13,0,0,1,0,18365.24
Quantum Forge,Fintech,Seed,LatAm,Operator,0.571,0.728,0.526,0.657,0.244,32,0,13,1,24,9,4,9025310.59,6007.73,0.13,658414.64,121023.12,12.913,0.102,4,0.433,0.107,0.719,4,0.418,3.065,23,1,0,1,0,23182.74
Nimbus OS,AI/ML,Pre-Seed,US,Operator,0.632,0.839,0.563,0.569,0.5,42,0,12,1,13,2,2,8661595.38,691.87,0.22,178726.04,64686.11,20.0,0.135,6,0.448,0.339,0.475,2,0.23,10.275,11,0,0,1,0,862.8
Flow Logic,Fintech,Seed,US,Visionary,0.721,0.589,0.727,0.438,0.489,38,0,18,1,27,19,1,5558461.26,19019.12,-0.064,146073.26,82729.76,20.0,0.33,7,0.264,0.065,0.494,3,0.477,4.193,29,0,0,1,0,22984.2
Urban Logic,SaaS,Seed,EU,Salesperson,0.507,0.49,0.74,0.38,0.396,39,0,17,0,23,14,2,22939249.45,32924.14,0.17,402434.42,83128.93,1.24,0.108,2,0.598,0.298,0.718,1,0.269,12.403,16,1,1,0,1,891113.8
Atlas Stack,Climate,Seed,UK,Visionary,0.889,0.483,0.774,0.307,0.632,39,0,11,0,28,21,2,6889031.81,0.0,0.159,182257.91,132603.57,20.0,0.233,1,0.56,0.31,0.376,2,0.415,16.474,21,1,0,1,0,0.0
Terra Cloud,Climate,Seed,US,Operator,0.472,0.769,0.58,0.536,0.221,41,0,8,1,28,15,2,3212436.4,1536.14,-0.045,256232.37,41987.5,20.0,0.239,2,0.885,0.52,0.587,2,0.552,29.437,24,0,0,1,0,2218.76
Eco Works,Fintech,Seed,US,Operator,0.428,0.716,0.493,0.591,0.419,35,0,18,0,34,18,2,16870224.65,28114.81,0.126,521918.26,77184.3,1.814,0.122,4,0.586,0.377,0.305,3,0.579,4.61,17,0,0,1,0,30735.79
Nova AI,Bio/Health,Seed,LatAm,Engineer,0.543,0.664,0.208,0.407,0.473,32,0,15,0,28,10,2,7687020.19,3424.01,0.053,102013.36,58844.52,20.0,0.129,1,0.465,0.069,0.536,2,0.445,18.74,9,1,0,1,0,13172.5
Sigma OS,AI/ML,Seed,India,Operator,0.58,0.719,0.461,0.624,0.436,46,1,12,1,31,11,1,13385359.79,21526.9,0.438,1757450.77,103163.57,0.913,0.129,3,0.751,0.159,0.821,2,0.28,8.178,11,1,0,1,0,68901.17
Polar Pulse,SaaS,Pre-Seed,US,Salesperson,0.715,0.596,0.888,0.453,0.469,25,0,7,0,8,8,1,14264486.9,8586.38,0.466,160493.87,5199.67,0.108,0.108,3,0.275,0.211,0.447,1,0.171,7.809,12,1,1,1,0,75702.22
Sigma Labs,Hardware,Pre-Seed,MENA,Visionary,0.693,0.478,0.562,0.524,0.277,27,0,11,0,19,2,1,9002032.12,10691.13,0.086,592668.29,36385.26,3.304,0.242,6,0.766,0.167,0.254,2,0.234,15.794,7,1,1,1,0,69502.37
Urban AI,Fintech,Pre-Seed,SEA,Visionary,0.584,0.599,0.632,0.653,0.406,38,0,4,0,19,4,1,6049804.63,1610.27,0.376,45939.71,20858.77,2.871,0.174,3,0.593,0.046,0.526,3,0.11,8.821,10,0,0,1,0,1803.95
Flow Forge,AI/ML,Seed,UK,Visionary,0.736,0.42,0.657,0.381,0.38,28,0,7,0,16,13,2,21284168.23,9372.92,0.348,684941.04,52723.63,1.347,0.062,1,0.546,0.169,0.758,3,0.455,6.392,38,1,1,0,1,698609.06
Flow Analytics,DevTools,Seed,US,Visionary,0.731,0.53,0.634,0.623,0.218,35,0,14,1,36,14,2,41346616.92,22827.22,0.293,180934.92,98941.12,1.233,0.149,2,0.729,0.293,0.134,4,0.478,6.726,16,0,0,1,0,23914.96
Zen Systems,Bio/Health,Pre-Seed,SEA,Engineer,0.787,0.68,0.523,0.533,0.45,42,0,15,0,36,8,2,10672867.72,0.0,-0.212,323350.45,55228.82,20.0,0.024,3,0.452,0.157,0.813,3,0.269,3.671,8,0,0,1,0,0.0
Nova Works,Bio/Health,Pre-Seed,US,Operator,0.485,0.705,0.499,0.647,0.501,31,0,7,1,11,8,0,29883924.23,0.0,0.156,280996.55,42419.61,20.0,0.144,5,0.371,0.031,0.403,1,0.151,7.269,15,0,0,1,0,0.0
Aero Pulse,DevTools,Seed,India,Visionary,0.985,0.462,0.684,0.373,0.494,33,0,13,0,18,16,1,10442143.85,12153.17,-0.005,659586.96,78359.56,20.0,0.048,5,0.411,0.083,0.308,3,0.483,41.716,22,1,0,1,0,19971.3
Eco OS,SaaS,Pre-Seed,LatAm,Operator,0.642,0.774,0.549,0.421,0.473,28,0,7,0,34,2,0,24677919.3,5766.73,-0.013,228285.76,2315.02,20.0,0.111,2,0.538,0.499,0.295,1,0.342,5.058,10,1,1,0,1,18831.27
Zen Forge,Bio/Health,Seed,EU,Operator,0.59,0.817,0.481,0.53,0.389,28,0,12,0,13,15,2,67633273.58,0.0,0.082,957571.57,106942.86,20.0,0.122,4,0.677,0.386,0.259,3,0.683,3.577,17,0,0,1,0,0.0
Nimbus Logic,Fintech,Seed,US,Engineer,0.544,0.843,0.343,0.567,0.297,31,0,7,0,13,10,2,16074264.79,32956.59,-0.051,198201.16,87433.73,20.0,0.198,4,0.375,0.782,0.207,3,0.552,21.725,15,0,1,1,0,46415.9
Polar Pulse,Climate,Seed,EU,Visionary,0.714,0.638,0.559,0.498,0.461,38,0,10,1,24,17,1,41486422.04,7772.62,0.003,241670.36,59759.27,20.0,0.117,0,0.799,0.564,0.451,2,0.561,21.799,40,1,0,0,1,207241.72
Polar Pulse,SaaS,Seed,SEA,Operator,0.511,0.794,0.544,0.69,0.318,32,0,9,1,35,16,1,6897523.84,17286.04,0.074,188271.19,107533.48,7.031,0.147,1,0.305,0.234,0.0,1,0.212,14.591,31,0,0,1,0,18548.44
Sigma OS,AI/ML,Seed,Africa,Visionary,0.814,0.612,0.665,0.31,0.428,28,1,18,1,26,16,1,7605600.84,14859.85,-0.058,622013.32,62783.58,20.0,0.148,5,0.394,0.135,0.279,3,0.398,15.118,18,1,1,0,1,92420.59
Terra Forge,SaaS,Pre-Seed,US,Engineer,0.688,0.627,0.412,0.449,0.329,33,0,15,1,29,2,2,14759858.69,24294.09,0.326,133426.36,92071.95,0.97,0.16,5,0.046,0.267,0.343,1,0.532,6.286,2,0,0,1,0,33665.55
Zen Forge,Climate,Pre-Seed,UK,Operator,0.74,0.79,0.452,0.518,0.497,20,0,3,0,20,5,0,9905529.82,11840.23,0.091,324444.29,4101.34,0.318,0.217,2,0.368,0.128,0.44,1,0.169,25.613,12,1,0,1,0,69338.19
Polar Cloud,DevTools,Seed,EU,Visionary,0.91,0.568,0.577,0.658,0.333,37,0,15,1,6,3,2,15280025.58,6756.48,0.277,837744.28,118132.97,5.251,0.225,6,0.553,0.123,0.303,3,0.719,13.868,1,0,0,1,0,12037.9
Nova Cloud,Fintech,Pre-Seed,MENA,Engineer,0.587,0.743,0.412,0.513,0.333,22,0,8,0,15,5,0,27275950.11,15680.1,0.164,270675.75,106213.89,3.437,0.158,4,0.477,0.195,0.927,2,0.462,12.699,6,1,1,0,1,252353.5
Vertex Stack,Climate,Pre-Seed,EU,Operator,0.435,0.666,0.456,0.605,0.399,38,0,3,0,2,5,0,38066613.3,0.0,-0.069,114295.17,12747.83,20.0,0.128,7,0.231,0.025,0.306,1,0.563,5.667,2,0,0,1,0,0.0
Vertex Pulse,Bio/Health,Pre-Seed,EU,Visionary,0.684,0.614,0.707,0.486,0.694,28,0,7,1,6,7,0,7864264.6,0.0,0.079,1224115.06,6141.47,20.0,0.195,5,0.438,0.04,0.27,1,0.645,4.302,7,0,0,1,0,0.0
Terra OS,Hardware,Pre-Seed,EU,Operator,0.554,0.895,0.628,0.536,0.496,38,0,3,0,25,12,1,44313971.33,15672.7,0.314,116412.84,34092.38,0.576,0.184,4,0.329,0.494,0.239,2,0.191,6.019,34,1,0,0,1,373837.94
Quantum Labs,Hardware,Pre-Seed,SEA,Operator,0.48,0.915,0.387,0.556,0.441,28,0,4,0,24,11,0,14252439.59,7803.26,-0.067,164481.84,74027.33,20.0,0.181,1,0.447,0.31,0.402,1,0.234,15.72,11,1,1,1,0,23042.13
Vertex Drive,DevTools,Seed,US,Engineer,0.699,0.74,0.308,0.579,0.466,28,0,10,1,27,13,1,19887049.78,20593.06,0.053,219839.07,59427.78,4.558,0.239,2,0.503,0.174,0.527,3,0.305,11.767,35,1,1,0,1,186196.8
Eco Logic,SaaS,Seed,UK,Engineer,0.563,0.713,0.505,0.573,0.438,39,0,1,0,41,13,3,21928596.58,25010.97,0.531,317488.35,86481.75,0.542,0.293,5,0.63,0.02,0.308,2,0.682,5.852,26,1,0,1,0,1362050.12
Vertex Systems,AI/ML,Seed,US,Visionary,0.753,0.421,0.589,0.421,0.502,46,0,16,1,41,15,2,27719053.94,11290.76,0.133,618112.55,57814.65,3.202,0.01,2,0.796,0.153,0.706,3,0.391,13.465,19,1,0,1,0,23978.34
Sigma Cloud,DevTools,Seed,EU,Operator,0.527,0.802,0.492,0.483,0.516,29,1,15,1,26,16,1,4569118.53,12680.97,0.006,483516.57,39105.27,20.0,0.01,3,0.749,0.025,0.489,2,0.604,21.471,32,1,0,0,1,177184.6
Eco Logic,DevTools,Seed,US,Visionary,0.805,0.525,0.619,0.472,0.569,39,0,10,0,12,11,3,21441019.64,12687.6,0.389,162386.07,49927.12,0.843,0.087,3,0.753,0.117,0.697,1,0.528,6.835,15,1,0,1,0,85648.8
Polar Stack,Climate,Seed,SEA,Visionary,0.763,0.413,0.62,0.462,0.416,29,0,11,1,19,6,0,9322154.61,32059.35,0.422,1769132.06,74630.95,0.46,0.122,5,0.748,0.01,0.394,2,0.448,5.068,8,1,0,0,1,1872947.13
Nova Bio,Hardware,Seed,EU,Engineer,0.716,0.647,0.517,0.513,0.48,34,0,14,0,23,15,1,16999411.89,0.0,0.121,197626.21,115365.07,20.0,0.078,3,0.482,0.559,0.337,3,0.599,9.345,26,0,0,1,0,0.0
Terra Stack,AI/ML,Pre-Seed,SEA,Visionary,0.646,0.579,0.57,0.518,0.467,33,0,9,1,21,6,2,14786338.56,12539.05,0.206,165290.27,41971.1,1.351,0.149,2,0.588,0.303,0.618,1,0.407,10.704,14,1,1,0,1,542227.43
Flow Dynamics,Climate,Pre-Seed,EU,Engineer,0.541,0.681,0.549,0.561,0.57,38,0,4,1,8,2,1,30202850.47,0.0,0.118,256883.7,64125.57,20.0,0.143,3,0.468,0.577,0.222,1,0.16,3.455,8,0,0,1,0,0.0
Quantum Analytics,Hardware,Seed,US,Visionary,0.861,0.534,0.748,0.502,0.423,38,0,15,1,42,15,1,9935306.58,14319.54,0.115,436398.52,34333.05,1.731,0.093,3,0.457,0.596,0.306,4,0.574,6.638,20,1,1,0,1,289926.3
Quantum Drive,Hardware,Seed,US,Engineer,0.608,0.638,0.281,0.526,0.411,30,0,18,1,35,11,2,8595091.74,11724.51,0.061,160550.12,96374.82,11.212,0.146,2,0.5,0.357,0.511,2,0.471,16.055,9,1,0,1,0,142893.02
Quantum Grid,Climate,Pre-Seed,US,Operator,0.422,0.728,0.546,0.667,0.337,32,0,10,1,17,2,1,47819452.46,0.0,0.012,48627.55,13214.23,20.0,0.183,3,0.541,0.191,0.506,2,0.258,5.024,6,1,0,1,0,0.0
Spark Forge,DevTools,Pre-Seed,EU,Salesperson,0.613,0.568,0.653,0.661,0.534,40,0,6,0,32,4,0,23256995.06,21173.42,0.392,669165.12,28804.17,0.289,0.01,3,0.406,0.058,0.0,1,0.212,6.908,15,0,1,1,0,23538.33
